,Unnamed: 0,No,company_name,company_type,company_loc,company_size,job_name,work_exp,job_welfare,job_salary,edu_level,emp_type,company_score,low_salary,high_salary,avg_salary,company_city
1469,1469,1470,北京青钱信息技术有限公司,民营,北京,500-999人,java开发工程师,3-5年,"周末双休,五险一金,节日福利,带薪年假,交通补助,餐补,通讯补助",10K-15K,不限,全职,547.0577400000001,10000.0,15000.0,12500.0,北京
1470,1470,1471,深圳天源迪科信息技术股份有限公司,民营,深圳-南山区,1000-9999人,java开发工程师,1-3年,"五险一金,周末双休,加班补助,带薪年假,节日福利",4K-6K,本科,全职,547.04254,4000.0,6000.0,5000.0,深圳
1471,1471,1472,北京构力科技有限公司,国企,北京,100-499人,高级Java开发工程师(GIS方向),5-10年,"五险一金,定期体检,节日福利,带薪年假,周末双休,补充医疗保险,餐补",15K-30K,本科,全职,547.00433,15000.0,30000.0,22500.0,北京
1472,1472,1473,北京拓普丰联信息工程有限公司,股份制企业,贵阳-云岩区,500-999人,软件开发工程师java,1-3年,"五险一金,年底双薪,通讯补助,定期体检,员工旅游,周末双休,带薪年假,节日福利",4.5K-5K,本科,全职,547.0025,4500.0,5000.0,4750.0,贵阳
1473,1473,1474,AEON信息系统集成(杭州)有限公司,外商独资,广州-天河区,1000-9999人,java开发工程师（中后台）,不限,"五险一金,通讯补助,带薪年假,补充医疗保险,员工旅游,每年多次调薪,14薪,年底双薪",15K-25K,大专,全职,547.0018,15000.0,25000.0,20000.0,广州
1474,1474,1475,天津智慧工厂在线电子商务有限公司,民营,天津-滨海新区,20-99人,Java开发工程师,1-3年,"每年多次调薪,五险一金,绩效奖金,全勤奖,交通补助,通讯补助,餐补,带薪年假",6K-8K,大专,全职,546.97205,6000.0,8000.0,7000.0,天津
1475,1475,1476,广东卓纬科技有限公司,民营,郑州,100-499人,JAVA开发工程师,1-3年,"每年多次调薪,五险一金,绩效奖金,带薪年假,弹性工作,员工旅游,节日福利,周末双休",10K-15K,本科,全职,546.9468,10000.0,15000.0,12500.0,郑州
1476,1476,1477,山西长河科技股份有限公司,股份制企业,太原,100-499人,java开发工程师,3-5年,"五险一金,节日福利",4K-8K,本科,全职,546.9428,4000.0,8000.0,6000.0,太原
1477,1477,1478,四川志诚元创信息科技有限公司,民营,成都,20-99人,java开发工程师,3-5年,"周末双休,创业公司,五险一金,年底双薪,14薪,绩效奖金,节日福利,餐补",6K-10K,本科,全职,546.9219,6000.0,10000.0,8000.0,成都
1478,1478,1479,深圳市德科信息技术有限公司杭州分公司,股份制企业,杭州,1000-9999人,高级java开发工程师,3-5年,"周末双休,节日福利,五险一金",10K-15K,本科,全职,546.9113,10000.0,15000.0,12500.0,杭州
1479,1479,1480,武汉瑞英腾创科技有限公司,民营,武汉,20-99人,中级JAVA开发,3-5年,"五险一金,绩效奖金,交通补助,通讯补助,带薪年假,节日福利",8K-10K,本科,全职,546.86676,8000.0,10000.0,9000.0,武汉
1480,1480,1481,成都聚思力信息技术有限公司,外商独资,成都-高新区,500-999人,高级Java开发,3-5年,"交通补助,餐补,带薪年假,弹性工作,补充医疗保险,定期体检,员工旅游,节日福利",10K-15K,本科,全职,546.85425,10000.0,15000.0,12500.0,成都
1481,1481,1482,北京思路创新科技有限公司,民营,北京,100-499人,Java开发实习生（提供转正机会）,不限,"五险一金,通讯补助,带薪年假,高温补贴,节日福利,定期体检",2K-4K,本科,实习,546.81287,2000.0,4000.0,3000.0,北京
1482,1482,1483,山东捷讯通信技术有限公司,民营,威海,100-499人,java开发工程师,1-3年,"五险一金,包住,节日福利,带薪年假,免费班车,高温补贴",6K-10K,本科,全职,546.8064,6000.0,10000.0,8000.0,威海
1483,1483,1484,大连至简信息技术有限公司,民营,大连,500-999人,Java开发助理（2018应届生优先）,不限,"周末双休,五险一金,年底双薪,绩效奖金,年终分红,交通补助,包住,带薪年假",2K-4K,大专,全职,546.7754,2000.0,4000.0,3000.0,大连
1484,1484,1485,美团点评,上市公司,北京-朝阳区,10000人以上,闪购事业部-高级Java开发工程师-赋能,3-5年,"五险一金,绩效奖金,加班补助,交通补助,带薪年假,弹性工作,补充医疗保险,定期体检,免费班车,节日福利",薪资面议,本科,全职,546.75415,,,,北京
1485,1485,1486,大连陆海科技股份有限公司,股份制企业,大连-高新园区,100-499人,JAVA高级软件开发工程师,3-5年,,6.5K-13K,本科,全职,546.7244,6500.0,13000.0,9750.0,大连
1486,1486,1487,武汉百捷集团百度推广服务有限公司,民营,武汉,1000-9999人,Java开发工程师（双休 八险一金 ）,3-5年,"分布式,Java,JS,MySQL,五险一金,周末双休,全勤奖,交通补助,餐补,带薪年假,节日福利,员工旅游",8K-12K,本科,全职,546.71893,8000.0,12000.0,10000.0,武汉
1487,1487,1488,北京中昌工程咨询有限公司,民营,上海,100-499人,资深JAVA软件开发工程师,5-10年,"五险一金,年底双薪,带薪年假,节日福利,定期体检",15K-30K,本科,全职,546.68976,15000.0,30000.0,22500.0,上海
1488,1488,1489,新疆润物网络有限公司,民营,乌鲁木齐-天山区,20-99人,Java开发工程师,1-3年,"节日福利,五险一金,年底双薪,绩效奖金",6K-8K,本科,全职,546.6567,6000.0,8000.0,7000.0,乌鲁木齐
1489,1489,1490,深圳市汇合发展有限公司,其它,深圳-福田区,1000-9999人,Java开发工程师,3-5年,"周末双休,五险一金,年底双薪,绩效奖金,带薪年假,节日福利,补充医疗保险",8K-15K,本科,全职,546.6532,8000.0,15000.0,11500.0,深圳
1490,1490,1491,北京石基大商信息技术有限公司,外商独资,上海-徐汇区,500-999人,java开发工程师,1-3年,"五险一金,绩效奖金,通讯补助,带薪年假,定期体检,员工旅游,节日福利",8K-13K,本科,全职,546.5819,8000.0,13000.0,10500.0,上海
1491,1491,1492,南京坦道信息科技有限公司,民营,兰州-城关区,100-499人,JAVA开发工程师,1-3年,"五险一金,年底双薪,加班补助,餐补,通讯补助,定期体检,节日福利",7K-10K,本科,全职,546.47,7000.0,10000.0,8500.0,兰州
1492,1492,1493,榆钱信息技术有限公司,民营,长沙,20-99人,高级JAVA开发工程师[长沙],3-5年,"全勤奖,带薪年假,弹性工作,员工旅游,节日福利,绩效奖金,股票期权",9K-14K,本科,全职,546.4634,9000.0,14000.0,11500.0,长沙
1493,1493,1494,大连至简信息技术有限公司,民营,大连,500-999人,软件开发实习生java/net/C/C++,无经验,"周末双休,五险一金,年底双薪,绩效奖金,年终分红,交通补助,包住,带薪年假",2K-4K,大专,实习,546.4085,2000.0,4000.0,3000.0,大连
1494,1494,1495,广州华微明天软件技术有限公司,民营,深圳-龙岗区,100-499人,Java高级开发工程师,5-10年,"五险一金,餐补,带薪年假,定期体检,员工旅游,节日福利,股票期权,加班补助",15K-20K,本科,全职,546.3624,15000.0,20000.0,17500.0,深圳
1495,1495,1496,邯郸市民腾计算机技术服务有限公司,民营,邯郸,20-99人,急聘java开发工程师（中级）,不限,,4K-6K,大专,全职,546.34924,4000.0,6000.0,5000.0,邯郸
1496,1496,1497,江苏云松智汇机电科技有限公司,民营,南京,20-99人,Java软件开发实习,无经验,"创业公司,周末双休,五险一金,餐补,带薪年假,定期体检,员工旅游,节日福利",2K-4K,本科,实习,546.34717,2000.0,4000.0,3000.0,南京
1497,1497,1498,北京恒润盛源科技发展有限公司,民营,北京,100-499人,java开发（自由顾问）,5-10年,"年底双薪,五险一金",15K-20K,本科,全职,546.3313,15000.0,20000.0,17500.0,北京
1498,1498,1499,深圳市文言科技发展有限公司,民营,深圳,20-99人,java测试开发工程师,不限,"周末双休,五险一金,年底双薪,弹性工作,节日福利,员工旅游,交通补助",6K-8K,大专,全职,546.3046,6000.0,8000.0,7000.0,深圳
1499,1499,1500,河南友途实业有限公司,民营,郑州-郑东新区 ,100-499人,Java开发工程师(双休+工作餐),3-5年,"节日福利,员工旅游,每年多次调薪,带薪年假,周末双休,包吃",6K-10K,大专,全职,546.3044,6000.0,10000.0,8000.0,郑州
1500,1500,1501,南京圣唯思科技有限公司,民营,南京,20-99人,Java开发工程师,3-5年,"五险一金,带薪年假,节日福利,周末双休,定期体检,补充医疗保险",6K-12K,本科,全职,546.2864,6000.0,12000.0,9000.0,南京
1501,1501,1502,临沂商城电子商务科技有限公司,民营,临沂,20-99人,java开发工程师,1-3年,"五险一金,餐补,定期体检,员工旅游,节日福利,周末双休",6K-8K,大专,全职,546.27325,6000.0,8000.0,7000.0,临沂
1502,1502,1503,南京泰瑞信息技术有限公司,民营,南京,100-499人,java开发工程师,3-5年,五险一金,5K-10K,本科,全职,546.26355,5000.0,10000.0,7500.0,南京
1503,1503,1504,苏州工品汇信息科技有限公司,民营,苏州,500-999人,Java软件开发工程师,3-5年,"五险一金,绩效奖金,年终分红,加班补助,定期体检,节日福利",10K-15K,大专,全职,546.2335,10000.0,15000.0,12500.0,苏州
1504,1504,1505,江苏萌发物联网科技有限公司,民营,合肥-包河区,20-99人,初级java开发工程师,1-3年,"JavaScript,JSP,Servlet,交通补助,员工旅游,节日福利,绩效奖金,弹性工作,定期体检,周末双休,项目奖金",4K-5K,大专,全职,546.21564,4000.0,5000.0,4500.0,合肥
1505,1505,1506,北京恒润盛源科技发展有限公司,民营,北京,100-499人,java开发工程师,5-10年,"年底双薪,五险一金,节日福利",15K-20K,本科,全职,546.1833,15000.0,20000.0,17500.0,北京
1506,1506,1507,北京腾信软创科技股份有限公司,股份制企业,北京,1000-9999人,java开发工程师,3-5年,"分布式,Spring,Struts,MyBatis,Postgre,数据库,五险一金,餐补,定期体检,员工旅游,不加班,节日福利,周末双休,股票期权",10K-15K,本科,全职,546.14465,10000.0,15000.0,12500.0,北京
1507,1507,1508,美团点评,上市公司,北京-朝阳区,10000人以上,闪购事业部-Java开发TeamLeader,5-10年,"五险一金,绩效奖金,股票期权,加班补助,带薪年假,弹性工作,补充医疗保险,定期体检,免费班车,节日福利",薪资面议,本科,全职,546.1323,,,,北京
1508,1508,1509,江苏新大陆科技股份有限公司,民营,南京,1000-9999人,软件开发工程师（JAVA）,3-5年,"五险一金,绩效奖金,交通补助,通讯补助,带薪年假,定期体检,免费班车,节日福利",6K-8K,本科,全职,546.0879,6000.0,8000.0,7000.0,南京
1509,1509,1510,上海涌田金融信息服务有限公司,民营,上海,20-99人,初级JAVA开发工程师,1-3年,,8K-12K,本科,全职,546.0600599999999,8000.0,12000.0,10000.0,上海
1510,1510,1511,北京独创时代科技有限公司,民营,北京-丰台区,100-499人,java开发工程师（保险项目）,1-3年,"弹性工作,带薪年假,节日福利,补充医疗保险,五险一金,年底双薪,周末双休,员工旅游",8K-10K,本科,全职,546.0567,8000.0,10000.0,9000.0,北京
1511,1511,1512,武汉创信博达信息技术有限公司,其它,武汉,20-99人,Java软件开发工程师（8000-15000）,3-5年,"创业公司,年底双薪,五险一金,绩效奖金,股票期权,带薪年假,员工旅游,节日福利",8K-15K,本科,全职,546.0545,8000.0,15000.0,11500.0,武汉
1512,1512,1513,深圳市拓保软件有限公司上海分公司,民营,南京,500-999人,java开发工程师,3-5年,"周末双休,五险一金,带薪年假,员工旅游,免费班车,定期体检",10K-15K,本科,全职,546.0441,10000.0,15000.0,12500.0,南京
1513,1513,1514,海程邦达国际物流有限公司,合资,成都,1000-9999人,java开发工程师,3-5年,"五险一金,年底双薪,绩效奖金,加班补助,交通补助,定期体检,餐补,节日福利",10K-15K,大专,全职,546.0225,10000.0,15000.0,12500.0,成都
1514,1514,1515,北京信普达系统工程有限公司,民营,呼和浩特,100-499人,java开发工程师,1-3年,"五险一金,年底双薪,绩效奖金,加班补助,餐补,定期体检,节日福利,带薪年假",5K-10K,本科,全职,545.9493,5000.0,10000.0,7500.0,呼和浩特
1515,1515,1516,安徽宝龙环保科技有限公司,国企,合肥,100-499人,java软件开发工程师,3-5年,"绩效奖金,五险一金,年终分红,带薪年假,包吃,包住,周末双休,节日福利",10K-15K,本科,全职,545.9483,10000.0,15000.0,12500.0,合肥
1516,1516,1517,北京九思金信科技有限公司,民营,上海,20-99人,中级java软件开发工程师,1-3年,"五险一金,年底双薪,绩效奖金,股票期权,交通补助,餐补,通讯补助,带薪年假",10K-15K,本科,全职,545.91656,10000.0,15000.0,12500.0,上海
1517,1517,1518,福建南威软件有限公司,上市公司,泉州-丰泽区,500-999人,java开发工程师,1-3年,"五险一金,股票期权,餐补,节日福利",6K-10K,本科,全职,545.8330000000001,6000.0,10000.0,8000.0,泉州
1518,1518,1519,上海云深网络技术有限公司,民营,上海,20-99人,java开发工程师-互联网/电商,无经验,"五险一金,餐补,通讯补助,弹性工作,高温补贴,带薪年假,节日福利",8K-10K,本科,校园,545.7552,8000.0,10000.0,9000.0,上海
1519,1519,1520,南京鑫元数信息科技有限公司,民营,南京,20人以下,Java开发工程师（银行软件）,1-3年,"五险一金,年底双薪,节日福利,周末双休",4K-8K,大专,全职,545.6722,4000.0,8000.0,6000.0,南京
1520,1520,1521,四川新绿色药业科技发展有限公司,民营,成都,1000-9999人,LYJ-JAVA开发工程师,3-5年,"五险一金,餐补,绩效奖金",8K-10K,本科,全职,545.6593,8000.0,10000.0,9000.0,成都
1521,1521,1522,山东高数网络科技有限公司,民营,济南,500-999人,java开发实习生,不限,"周末双休,五险一金,绩效奖金,年底双薪,员工旅游,每年多次调薪,节日福利,包住",4.5K-6K,不限,全职,545.6531,4500.0,6000.0,5250.0,济南
1522,1522,1523,上海将众信息技术有限公司,民营,上海,20-99人,java开发工程师,3-5年,"Java,员工旅游,节日福利,免费班车,创业公司,五险一金,股票期权,年终分红,绩效奖金",10K-20K,大专,全职,545.5859,10000.0,20000.0,15000.0,上海
1523,1523,1524,杭州州力数据科技有限公司,其它,杭州,100-499人,java软件开发工程师,3-5年,"五险一金,绩效奖金,餐补,带薪年假,定期体检,员工旅游,节日福利",3.5K-7K,本科,全职,545.56537,3500.0,7000.0,5250.0,杭州
1524,1524,1525,江苏网之畅科技有限公司,民营,扬州,20-99人,java开发工程师,不限,"创业公司,绩效奖金,五险一金,周末双休,交通补助,全勤奖,补充医疗保险",6K-8K,大专,全职,545.55273,6000.0,8000.0,7000.0,扬州
1525,1525,1526,青岛灵八哥软件科技服务有限公司,股份制企业,青岛,20-99人,赴日 软件开发工程师 JAVA  ,不限,"周末双休,节日福利,无试用期,五险一金,包住,出国游,交通补助,餐补",20K-30K,不限,全职,545.5474,20000.0,30000.0,25000.0,青岛
1526,1526,1527,华宇蓝创科技(北京)有限公司,民营,石家庄-裕华区,100-499人,中级Java软件开发工程师,1-3年,"节日福利,五险一金,绩效奖金,交通补助,餐补,通讯补助,带薪年假,员工旅游",6K-8K,大专,全职,545.4924,6000.0,8000.0,7000.0,石家庄
1527,1527,1528,河南瑞丰软件科技有限公司,民营,郑州,20-99人,java开发工程师,3-5年,"五险一金,年底双薪,年终分红,加班补助,全勤奖,交通补助,通讯补助,节日福利",6K-8K,本科,全职,545.4773,6000.0,8000.0,7000.0,郑州
1528,1528,1529,南京博纳睿通软件科技有限公司,民营,南京,20-99人,java开发实习生,不限,"五险一金,包住,定期体检,节日福利,绩效奖金,股票期权,带薪年假",2K-4K,本科,全职,545.46063,2000.0,4000.0,3000.0,南京
1529,1529,1530,四川志诚元创信息科技有限公司,民营,成都-高新区,20-99人,JAVA资深开发工程师,5-10年,"云计算,数据挖掘,分布式,周末双休,创业公司,五险一金,年底双薪,14薪,绩效奖金,节日福利,餐补",10K-15K,本科,全职,545.4385,10000.0,15000.0,12500.0,成都
1530,1530,1531,四川志诚元创信息科技有限公司,民营,成都-高新区,20-99人,JAVA资深开发工程师,5-10年,"云计算,数据挖掘,分布式,周末双休,创业公司,五险一金,年底双薪,14薪,绩效奖金,节日福利,餐补",10K-15K,本科,全职,545.4385,10000.0,15000.0,12500.0,成都
1531,1531,1532,山东未名中智教育科技有限公司,民营,淄博,20-99人,Java开发工程师,3-5年,"周末双休,五险一金,绩效奖金,节日福利",5K-8K,大专,全职,545.4064,5000.0,8000.0,6500.0,淄博
1532,1532,1533,河南瑞丰软件科技有限公司,民营,郑州,20-99人,java开发工程师,3-5年,"五险一金,年底双薪,年终分红,加班补助,全勤奖,交通补助,通讯补助,节日福利",6K-8K,本科,全职,545.4029,6000.0,8000.0,7000.0,郑州
1533,1533,1534,邯郸市民腾计算机技术服务有限公司,民营,北京-海淀区,20-99人,java开发工程师,3-5年,,10K-20K,本科,全职,545.39325,10000.0,20000.0,15000.0,北京
1534,1534,1535,苏州金禾通软件有限公司,民营,苏州-高新区,100-499人,java开发工程师(微信方向),1-3年,"五险一金,带薪年假,节日福利",8K-15K,大专,全职,545.3383,8000.0,15000.0,11500.0,苏州
1535,1535,1536,沈阳亨睿达信息技术有限公司,民营,沈阳-东陵区（浑南新区）,20-99人,java开发工程师,3-5年,"Linux,Java,绩效奖金,定期体检,年终分红,周末双休,节日福利,五险一金",10K-15K,本科,全职,545.3382,10000.0,15000.0,12500.0,沈阳
1536,1536,1537,融讯伟业(北京)科技有限公司,股份制企业,北京,20-99人,java开发工程师,3-5年,创业公司,10K-15K,本科,全职,545.2,10000.0,15000.0,12500.0,北京
1537,1537,1538,山东矩阵软件工程股份有限公司,上市公司,济南,100-499人,JAVA 软件工程师（物流开发）,1-3年,"五险一金,包住,通讯补助,带薪年假,弹性工作,定期体检,员工旅游,节日福利",6K-8K,大专,全职,545.19885,6000.0,8000.0,7000.0,济南
1538,1538,1539,用审信息科技(上海)有限公司,民营,上海,20-99人,java开发工程师,1-3年,"周末双休,五险一金,绩效奖金,交通补助,带薪年假,员工旅游",6K-8K,本科,全职,545.1821,6000.0,8000.0,7000.0,上海
1539,1539,1540,北京北科汇智软件技术有限公司,民营,北京-海淀区,20-99人,JAVA开发工程师,3-5年,"五险一金,绩效奖金,餐补,带薪年假,周末双休",10K-20K,本科,全职,545.1529,10000.0,20000.0,15000.0,北京
1540,1540,1541,聚龙股份有限公司,上市公司,鞍山,1000-9999人,软件开发工程师JAVA,1-3年,"C,C#/.NET,Java,周末双休,五险一金,免费班车,节日福利,加班补助,通讯补助,绩效奖金,带薪年假",4K-6K,本科,全职,545.00977,4000.0,6000.0,5000.0,鞍山
1541,1541,1542,京北方信息技术股份有限公司广州分公司,民营,广州-天河区,10000人以上,中高级java开发工程师,3-5年,"五险一金,绩效奖金,餐补,加班补助",12K-20K,本科,全职,544.9035,12000.0,20000.0,16000.0,广州
1542,1542,1543,甘肃万华金慧科技股份有限公司,上市公司,兰州,20-99人,Java软件开发工程师,1-3年,"五险一金,节日福利,员工旅游,周末双休,全勤奖,带薪年假,餐补",6K-8K,本科,全职,544.86633,6000.0,8000.0,7000.0,兰州
1543,1543,1544,厦门泡游网络科技有限公司,民营,厦门-思明区,100-499人,java后端开发,不限,"五险一金,年底双薪,全勤奖,带薪年假,定期体检,员工旅游,餐补,每年多次调薪",8K-16K,不限,全职,544.7879,8000.0,16000.0,12000.0,厦门
1544,1544,1545,重庆彩虹桥网络技术有限公司,不限,重庆,20-99人,JAVA开发工程师,1-3年,"五险一金,交通补助,餐补,带薪年假,绩效奖金,节日福利,通讯补助,周末双休",6K-12K,本科,全职,544.7819999999999,6000.0,12000.0,9000.0,重庆
1545,1545,1546,沈阳亨睿达信息技术有限公司,民营,沈阳-沈河区,20-99人,java开发工程师,1-3年,"Java,C#/.NET,C++,绩效奖金,定期体检,年终分红,周末双休,节日福利,五险一金",6K-8K,大专,全职,544.7181,6000.0,8000.0,7000.0,沈阳
1546,1546,1547,北京安软信息科技有限公司,民营,北京-海淀区,100-499人,java开发工程师,3-5年,"Java,分布式,MySQL,五险一金,绩效奖金,带薪年假,弹性工作,定期体检",10K-15K,本科,全职,544.70026,10000.0,15000.0,12500.0,北京
1547,1547,1548,申华化学工业有限公司,合资,南通,100-499人,JAVA开发工程师,3-5年,"五险一金,年终分红,加班补助,带薪年假,补充医疗保险,定期体检,员工旅游,节日福利",5K-10K,大专,全职,544.68787,5000.0,10000.0,7500.0,南通
1548,1548,1549,江苏创纪云网络科技有限公司,民营,南京,100-499人,java开发工程师,3-5年,"14薪,每年多次调薪,周末双休,五险一金,年底双薪,绩效奖金,餐补,带薪年假",10K-15K,本科,全职,544.615,10000.0,15000.0,12500.0,南京
1549,1549,1550,英皇之旅(大连)咨询顾问有限公司,民营,大连-高新园区,20人以下,高级JAVA后台开发,5-10年,"JS,java web ,Github,阿里MQC,百度云,数据库,五险一金,带薪年假,年终分红,定期体检",10K-20K,本科,全职,544.60455,10000.0,20000.0,15000.0,大连
1550,1550,1551,吉林省中东集团有限公司,民营,长春,1000-9999人,Java开发工程师,1-3年,"五险一金,带薪年假,节日福利,定期体检,餐补,交通补助,通讯补助",6K-8K,本科,全职,544.59863,6000.0,8000.0,7000.0,长春
1551,1551,1552,大连东软睿创科技发展有限公司,股份制企业,大连-高新园区,500-999人,东软集团Java开发人才储备（双休）,不限,,2K-4K,大专,全职,544.56836,2000.0,4000.0,3000.0,大连
1552,1552,1553,山东利安佰通信息科技有限公司,民营,青岛,20-99人,java软件开发助理工程师/双休,1-3年,"节日福利,五险一金,通讯补助,弹性工作,绩效奖金",4K-8K,本科,全职,544.5659,4000.0,8000.0,6000.0,青岛
1553,1553,1554,陕西大道信息技术有限公司,民营,西安,20-99人,java开发工程师,3-5年,"五险一金,周末双休,定期体检,高温补贴,节日福利,带薪年假,绩效奖金,加班补助",8K-12K,本科,全职,544.4699,8000.0,12000.0,10000.0,西安
1554,1554,1555,福建神豆信息科技有限公司,民营,泉州,20-99人,Java开发工程师,3-5年,"分布式,数据库,Java,JS,五险一金,绩效奖金,包住,定期体检,员工旅游,周末双休,每年多次调薪",8K-10K,本科,全职,544.36176,8000.0,10000.0,9000.0,泉州
1555,1555,1556,上海星融汽车科技有限公司,合资,上海,100-499人,Java开发经理/研发经理,5-10年,"数据库,MySQL,周末双休,五险一金,年底双薪,带薪年假,节日福利,人工智能,技术前沿,氛围热情",15K-30K,本科,全职,544.30334,15000.0,30000.0,22500.0,上海
1556,1556,1557,深圳华策辉弘科技有限公司,港澳台公司,深圳,20-99人,JAVA开发工程师,3-5年,"redis ,mongodb ,java web,五险一金,周末双休,绩效奖金,带薪年假,节日福利",13K-20K,本科,全职,544.2784,13000.0,20000.0,16500.0,深圳
1557,1557,1558,沈阳蜜糖网络科技有限公司,民营,沈阳-铁西区,100-499人,Java开发工程师 （五险一金）,不限,"五险一金,绩效奖金,通讯补助,员工旅游,节日福利",4K-8K,不限,全职,544.25757,4000.0,8000.0,6000.0,沈阳
1558,1558,1559,上海井星信息科技有限公司,民营,西安,20-99人,初级java开发,1年以下,"五险一金,带薪年假,定期体检,员工旅游,年底双薪,周末双休",4K-6K,本科,全职,544.2531,4000.0,6000.0,5000.0,西安
1559,1559,1560,大连华夏腾飞科技有限公司,其它,大连,20-99人,java开发工程师,1-3年,"无试用期,住房补贴,五险一金,采暖补贴,交通补助,房补,员工旅游",4K-8K,大专,全职,544.2488400000001,4000.0,8000.0,6000.0,大连
1560,1560,1561,深圳夏浦物流有限公司,民营,深圳,100-499人,Java Web开发工程师,不限,"包吃,包住,员工旅游,节日福利",5K-8K,本科,全职,544.18524,5000.0,8000.0,6500.0,深圳
1561,1561,1562,北京市软通合力信息技术有限公司,民营,郑州,20-99人,Java开发工程师,不限,"五险一金,绩效奖金,包吃,带薪年假,免费班车,员工旅游,节日福利",6K-10K,大专,全职,544.1564,6000.0,10000.0,8000.0,郑州
1562,1562,1563,米思米(中国)精密机械贸易有限公司,外商独资,上海-静安区,500-999人,JAVA开发工程师,3-5年,"五险一金,年底双薪,交通补助,餐补,带薪年假,补充医疗保险,定期体检,员工旅游",8K-15K,本科,全职,543.88464,8000.0,15000.0,11500.0,上海
1563,1563,1564,大连至简信息技术有限公司,民营,大连,500-999人,Java软件开发实习生+双薪+应往届,不限,"周末双休,五险一金,年底双薪,绩效奖金,年终分红,交通补助,包住,带薪年假",2K-4K,大专,全职,543.8423,2000.0,4000.0,3000.0,大连
1564,1564,1565,云智环能科技(北京)有限公司,民营,北京,20-99人,java开发工程师,1-3年,"五险一金,绩效奖金,带薪年假,补充医疗保险,节日福利",8K-15K,大专,全职,543.78253,8000.0,15000.0,11500.0,北京
1565,1565,1566,重庆超集通信息科技有限公司,合资,成都-高新区,100-499人,中级java开发工程师,3-5年,"中级JAVA,周末双休,包吃,五险,节日福利",10K-15K,本科,全职,543.77747,10000.0,15000.0,12500.0,成都
1566,1566,1567,BizplusSolution株式会社,股份制企业,日本,20-99人,日企本社赴日开发  Java,1-3年,"交通补助,绩效奖金,带薪年假,周末双休,加班补助,房补,员工旅游,试用期全额",16K-32K,本科,全职,543.7529,16000.0,32000.0,24000.0,日本
1567,1567,1568,成都博高信息技术股份有限公司,上市公司,成都,100-499人,JAVA中级开发工程师,1-3年,"绩效奖金,餐补,带薪年假,定期体检,节日福利,五险一金",8K-15K,本科,全职,543.6754,8000.0,15000.0,11500.0,成都
1568,1568,1569,武汉易维科技股份有限公司沈阳分公司,上市公司,鞍山,100-499人,Java中级开发工程师,3-5年,"五险一金,绩效奖金,定期体检,带薪年假,员工旅游",4K-8K,大专,全职,543.66534,4000.0,8000.0,6000.0,鞍山
1569,1569,1570,联德威软件科技(北京)有限公司济南分公司,外商独资,济南,20-99人,Java开发工程师,3-5年,"五险一金,加班补助,通讯补助,带薪年假,弹性工作,补充医疗保险,定期体检,员工旅游",10K-15K,中专,全职,543.6493,10000.0,15000.0,12500.0,济南
1570,1570,1571,北京石基大商信息技术有限公司,外商独资,武汉-武昌区,500-999人,JAVA高级开发工程师,1-3年,"五险一金,绩效奖金,通讯补助,带薪年假,定期体检,员工旅游,节日福利",8K-10K,本科,全职,543.6466,8000.0,10000.0,9000.0,武汉
1571,1571,1572,西安科融电子有限公司,民营,西安,20-99人,java开发工程师,3-5年,"五险一金,绩效奖金,交通补助,通讯补助,节日福利,员工旅游,周末双休",8K-12K,本科,全职,543.60565,8000.0,12000.0,10000.0,西安
1572,1572,1573,深圳市德科信息技术有限公司广州分公司,股份制企业,广州,1000-9999人,java开发工程师,不限,"五险一金,年底双薪,绩效奖金,包吃,带薪年假,补充医疗保险,员工旅游,节日福利",6K-8K,本科,全职,543.59784,6000.0,8000.0,7000.0,广州
1573,1573,1574,吾空花果山(重庆)电子商务股份有限公司,股份制企业,重庆,100-499人,JAVA高级开发工程师(收银系统云端产品）,5-10年,"五险一金,带薪年假,周末双休,餐补",10K-16K,大专,全职,543.5262,10000.0,16000.0,13000.0,重庆
1574,1574,1575,广州华微明天软件技术有限公司,民营,深圳-龙岗区,100-499人,java开发工程师,1-3年,"五险一金,餐补,带薪年假,定期体检,员工旅游,节日福利,加班补助,股票期权",8K-15K,本科,全职,543.5045,8000.0,15000.0,11500.0,深圳
1575,1575,1576,河南海融软件有限公司,民营,上海,100-499人,Java中级开发工程师,3-5年,"五险一金,绩效奖金,年终分红,带薪年假,定期体检,节日福利",10K-15K,大专,全职,543.4519,10000.0,15000.0,12500.0,上海
1576,1576,1577,上海文策翻译有限公司,民营,武汉,20-99人,java开发工程师,1-3年,"绩效奖金,带薪年假,弹性工作,定期体检,员工旅游,节日福利,定期团建,公司重点项目",8K-10K,大专,全职,543.428,8000.0,10000.0,9000.0,武汉
1577,1577,1578,长沙掌控信息科技有限公司,民营,长沙-岳麓区,20-99人,java开发工程师,3-5年,"Java,五险一金,绩效奖金,交通补助,餐补,通讯补助,弹性工作,带薪年假",8K-11K,本科,全职,543.424,8000.0,11000.0,9500.0,长沙
1578,1578,1579,河南海融软件有限公司,民营,郑州-高新区,100-499人,Javaweb中高级开发工程师,3-5年,"五险一金,年底双薪,绩效奖金,年终分红,带薪年假,员工旅游,节日福利",8K-10K,大专,全职,543.39075,8000.0,10000.0,9000.0,郑州
